x,y,z
177.82,7.1091,219.66
177.67,7.2093,222.26
177.53,7.2553,224.69
177.47,7.2478,227.13
177.48,7.204,229.65
177.52,7.1357,232.16
177.55,7.0404,234.71
177.57,6.8475,237.29
177.59,6.6627,239.88
177.6,6.4537,242.46
177.62,6.32,245.03
177.65,6.2148,247.6
177.69,6.1599,250.13
177.73,6.1377,252.65
177.78,6.1233,255.16
177.82,6.0819,257.67
177.85,5.9611,260.21
177.88,5.7924,262.8
177.9,5.5589,265.4
177.92,5.2488,268.04
177.94,4.9629,270.69
177.95,4.6395,273.34
177.97,4.3456,275.98
178.0,4.1304,278.61
178.02,3.9216,281.2
178.05,3.8023,283.76
178.08,3.8095,286.21
178.11,3.8531,288.74
178.14,4.0632,291.31
178.15,4.3872,293.9
178.16,4.8058,296.48
178.17,4.8058,298.81
178.17,4.793,298.85
178.17,4.793,298.85
178.17,4.8093,298.85
178.17,4.7474,298.85
178.17,5.0287,298.85
178.17,5.0295,298.85
178.17,5.0647,298.85
178.17,5.008,298.85
178.18,5.1949,298.85
178.33,5.1966,298.84
178.65,5.0391,298.83
179.11,5.146,298.83
179.77,5.1939,298.86
180.59,5.2663,298.92
181.57,5.357,298.99
182.75,5.4652,299.05
183.09,5.4916,299.06
183.09,5.4788,299.06
183.09,5.4921,299.06
183.09,5.6207,299.06
183.09,5.6006,299.06
183.09,5.548,299.06
183.09,5.4157,299.06
183.09,5.3237,299.06
183.09,5.2782,299.06
183.07,5.2942,298.99
183.04,5.2578,298.76
183.03,5.1917,298.37
183.07,5.298,297.77
183.16,5.3322,297.02
183.28,5.2154,296.1
183.37,5.0524,294.98
183.36,4.8516,293.78
183.24,4.652,292.41
183.06,4.4416,290.88
182.85,4.2005,289.18
182.65,4.0158,287.33
182.6,3.8669,285.34
182.72,3.782,283.01
182.95,3.7901,280.65
183.25,3.9357,277.99
183.43,4.1336,275.37
183.44,4.379,272.75
183.28,4.6383,270.33
183.01,4.931,267.65
182.76,5.1777,265.23
182.56,5.3653,262.78
182.5,5.4953,260.32
182.59,5.5198,257.8
182.76,5.4612,255.26
182.95,5.3956,252.69
183.13,5.3058,250.13
183.24,5.2866,247.54
183.23,5.3164,244.99
183.12,5.4234,242.43
182.94,5.6151,239.87
182.79,5.7667,237.31
182.73,5.8995,234.75
182.76,5.9192,232.17
182.8,5.9474,229.55
182.84,5.9513,226.9
182.88,6.0087,224.25
182.91,5.9748,221.59
182.93,5.9279,218.92
182.94,5.7926,216.24
182.94,5.6645,213.57
182.95,5.5227,210.89
182.97,5.4834,208.23
183.01,5.5303,205.61
183.07,5.6979,203.02
183.16,6.0463,200.43
183.28,6.5062,197.91
183.42,7.106,195.47
183.6,7.8313,192.95
183.74,8.6229,190.58
183.79,9.4769,188.07
183.75,10.2737,185.62
183.69,10.9786,183.27
183.59,11.5466,180.73
183.45,11.8871,178.13
183.27,11.9672,175.72
183.05,11.8306,173.18
182.9,11.5397,170.66
182.86,11.081,168.13
182.97,10.5752,165.62
183.17,10.0933,163.15
183.34,9.5523,160.69
183.41,8.9573,158.17
183.36,8.3551,155.6
183.29,7.7624,153.04
183.2,7.2331,150.46
183.11,6.7168,147.89
183.0,6.2218,145.33
182.87,5.8339,142.68
182.73,5.4897,140.02
182.57,5.2045,137.35
182.4,5.0547,134.68
182.33,4.9929,132.08
182.34,4.9891,129.56
182.37,5.0509,127.1
182.39,5.1763,124.66
182.4,5.3704,121.96
182.4,5.5751,119.28
182.4,5.8693,116.61
182.4,6.1243,113.94
182.39,6.3456,111.26
182.39,6.5645,108.56
182.38,6.7128,105.87
182.37,6.7952,103.24
182.37,6.8893,100.53
182.36,6.9499,97.86
182.35,7.0138,95.18
182.34,7.153,92.48
182.33,7.2163,89.88
182.33,7.3428,87.27
182.33,7.4603,84.74
182.33,7.5888,82.29
182.33,7.7997,79.62
182.33,8.0535,77.03
182.34,8.4013,74.49
182.35,8.7841,72.0
182.35,9.1749,69.58
182.37,9.5785,67.13
182.39,9.8867,64.66
182.44,10.1263,62.14
182.49,10.2615,59.59
182.57,10.2585,57.02
182.64,10.2227,54.43
182.69,10.3757,51.89
182.73,10.6016,49.42
182.72,11.054,46.87
182.69,11.541,44.37
182.62,12.1203,41.97
182.59,12.6497,39.55
182.55,13.1197,37.13
182.57,13.5091,34.67
182.66,13.6767,32.17
182.86,13.6696,29.6
183.16,13.3873,26.96
183.44,12.8619,24.57
183.63,12.1934,22.2
183.66,11.4049,19.83
183.51,10.6141,17.45
183.29,9.9326,15.09
183.05,9.4364,12.71
182.85,8.9846,10.1
182.81,8.699,7.61
182.88,8.4257,5.13
182.95,8.1997,2.62
182.98,8.2204,1.6
182.98,8.2155,1.6
182.98,8.2145,1.6
182.98,8.1962,1.6
182.98,8.1295,1.6
182.98,8.1061,1.6
182.98,8.0852,1.6
182.98,8.0819,1.6
182.98,8.0701,1.6
183.08,8.0696,1.62
183.35,8.0858,1.65
183.8,8.0721,1.64
184.38,8.1031,1.6
185.11,8.1034,1.54
186.01,8.0952,1.48
187.07,8.1186,1.46
187.73,8.1125,1.47
187.73,8.0975,1.47
187.73,8.1233,1.47
187.73,8.1374,1.47
187.73,8.177,1.47
187.73,8.1957,1.47
187.73,8.2968,1.47
187.73,8.3276,1.47
187.73,8.3192,1.47
187.73,8.3184,1.5
187.71,8.3304,1.7
187.69,8.3834,2.07
187.7,8.2509,2.62
187.75,8.293,3.35
187.83,8.3694,4.26
187.92,8.4553,5.34
188.0,8.6094,6.6
188.01,8.7465,8.05
187.96,8.9353,9.65
187.89,9.2238,11.44
187.82,9.6258,13.32
187.74,10.2294,15.46
187.66,10.9858,17.55
187.56,11.8904,19.79
187.45,12.9128,22.21
187.34,13.8929,24.66
187.27,14.6373,27.06
187.23,15.2002,29.4
187.26,15.451,31.84
187.35,15.4878,34.43
187.56,15.1647,37.13
187.82,14.6737,39.78
188.03,14.0141,42.42
188.07,13.3725,44.79
187.98,12.6438,47.38
187.76,11.9116,50.02
187.53,11.4532,52.42
187.29,11.1307,54.87
187.16,10.987,57.56
187.22,10.8654,60.25
187.43,10.6812,62.92
187.66,10.3748,65.31
187.91,9.9791,67.75
188.09,9.4375,70.14
188.12,8.8341,72.53
187.99,8.2889,74.96
187.73,7.8066,77.4
187.49,7.4573,79.86
187.38,7.201,82.32
187.45,7.0367,85.02
187.68,6.9375,87.72
187.95,6.8725,90.34
188.16,6.8615,92.9
188.24,6.8466,95.45
188.16,6.8932,98.04
187.94,6.8654,100.67
187.74,6.8294,103.33
187.64,6.7309,105.97
187.69,6.5809,108.59
187.85,6.4104,111.23
188.04,6.2136,113.85
188.23,6.0249,116.44
188.35,5.8947,119.04
188.34,5.8059,121.69
188.2,5.7485,124.32
187.96,5.7553,126.94
187.75,5.8026,129.56
187.65,5.9416,132.13
187.69,6.1378,134.69
187.82,6.4514,137.23
187.98,6.783,139.75
188.12,7.1622,142.28
188.19,7.5765,144.76
188.16,7.9946,147.29
188.05,8.4343,149.82
187.94,8.8637,152.3
187.83,9.2674,154.76
187.73,9.7091,157.2
187.63,10.0859,159.6
187.53,10.4627,162.21
187.43,10.7538,164.67
187.35,11.042,167.13
187.26,11.2499,169.58
187.17,11.4152,172.06
187.07,11.4678,174.58
186.95,11.3501,177.16
186.79,11.0751,179.72
186.61,10.563,182.31
186.51,9.9249,184.74
186.49,9.1479,187.28
186.58,8.2845,189.86
186.69,7.4168,192.41
186.81,6.6923,194.96
186.95,6.0508,197.54
187.1,5.5902,200.07
187.26,5.2297,202.55
187.4,4.9918,205.21
187.44,4.9285,207.75
187.4,4.9372,210.19
187.35,5.011,212.78
187.31,5.1472,215.37
187.26,5.258,217.95
187.21,5.2492,220.55
187.15,5.2012,222.97
187.08,5.1472,225.43
187.02,5.0554,227.9
186.96,4.9879,230.35
186.9,4.9713,233.01
186.84,4.934,235.65
186.78,4.8647,238.29
186.71,4.7754,240.94
186.65,4.6976,243.4
186.59,4.6897,246.04
186.55,4.6989,248.62
186.51,4.7802,251.16
186.48,4.8888,253.64
186.44,4.9613,256.14
186.41,5.0551,258.62
186.36,5.0961,261.11
186.32,5.1023,263.62
186.28,5.0357,266.18
186.24,4.9043,268.76
186.22,4.7379,271.39
186.21,4.4683,273.83
186.2,4.1903,276.3
186.19,3.9491,278.74
186.18,3.8484,281.36
186.15,3.93,283.99
186.12,4.1229,286.45
186.08,4.4112,288.98
186.05,4.7326,291.4
186.0,5.1148,293.98
185.96,5.5076,296.55
185.94,5.3313,297.81
185.94,5.3497,297.81
185.94,5.332,297.81
185.94,5.5501,297.81
185.94,5.5305,297.81
185.94,5.5493,297.81
185.94,5.6773,297.81
185.94,5.6781,297.81
185.94,5.6659,297.81
185.94,5.661,297.81
185.98,5.6641,297.81
186.16,5.7006,297.81
186.51,5.7079,297.83
187.01,5.7613,297.84
187.66,5.8035,297.86
188.47,5.8524,297.89
189.44,5.9484,297.92
190.57,6.0575,297.96
191.86,6.1492,298.0
192.0,6.1776,298.0
192.0,6.1568,298.0
192.0,6.1727,298.0
192.0,6.1672,298.0
192.0,6.1076,298.0
192.0,6.0639,298.0
192.0,6.0391,298.0
192.0,5.8858,298.0
192.0,6.0478,298.0
191.99,6.0639,297.92
191.96,6.0311,297.68
191.95,6.0463,297.25
191.99,5.9904,296.67
192.07,5.9144,295.94
192.17,5.7983,295.04
192.23,5.629,293.95
192.2,5.4465,292.66
192.08,5.2556,291.15
191.91,5.0127,289.63
191.75,4.7667,287.95
191.65,4.5325,285.92
191.69,4.3545,283.78
191.8,4.2731,281.59
191.91,4.4049,279.15
192.01,4.8849,276.57
192.09,5.6278,274.1
192.15,6.4795,271.68
192.24,7.1912,269.31
192.44,7.4777,266.75
192.84,7.155,264.26
193.37,6.2696,261.79
193.77,5.248,259.39
193.91,4.4666,256.88
193.75,4.0154,254.38
193.42,3.8506,251.84
193.08,3.7429,249.34
192.88,3.6508,246.86
192.91,3.6127,244.16
193.16,3.5824,241.57
193.51,3.5701,239.07
193.87,3.5659,236.55
194.17,3.5909,234.03
194.24,3.6916,231.43
194.08,3.8403,228.79
193.78,4.0886,226.13
193.47,4.3392,223.51
193.28,4.5835,220.89
193.29,4.7605,218.34
193.48,4.8413,215.81
193.76,4.8487,213.29
194.04,4.8294,210.73
194.27,4.7875,208.19
194.31,4.7954,205.56
194.17,4.9422,202.92
193.92,5.1563,200.29
193.65,5.5079,197.61
193.5,5.939,195.0
193.53,6.461,192.45
193.72,7.0145,189.99
193.98,7.5559,187.61
194.24,8.0896,185.26
194.47,8.6195,182.83
194.51,9.1469,180.27
194.36,9.6118,177.88
194.09,10.0194,175.46
193.76,10.4145,172.95
193.5,10.6893,170.45
193.4,10.8496,167.98
193.5,10.9332,165.34
193.77,10.9546,162.77
194.01,10.8699,160.2
194.14,10.7153,157.51
194.1,10.5017,155.05
193.93,10.1759,152.54
193.74,9.8006,150.05
193.55,9.3793,147.57
193.42,8.93,145.12
193.42,8.5606,142.69
193.51,8.1474,140.0
193.62,7.7569,137.31
193.71,7.358,134.65
193.78,7.0883,132.01
193.85,6.8038,129.35
193.92,6.605,126.7
193.97,6.4368,124.04
194.02,6.342,121.41
194.07,6.3054,118.78
194.11,6.3513,116.11
194.16,6.4194,113.45
194.2,6.5407,110.74
194.25,6.6633,108.09
194.31,6.7994,105.42
194.37,6.8601,102.74
194.43,6.9192,100.09
194.49,6.9325,97.46
194.55,6.895,94.83
194.61,6.8404,92.24
194.67,6.8695,89.6
194.73,6.8643,87.01
194.79,6.9808,84.39
194.85,7.1965,81.81
194.91,7.4964,79.25
194.97,8.0198,76.76
195.02,8.614,74.35
195.07,9.2654,72.02
195.13,10.0033,69.42
195.18,10.6413,67.06
195.24,11.1951,64.68
195.31,11.6705,62.26
195.38,12.0769,59.84
195.45,12.405,57.39
195.53,12.8096,54.94
195.59,13.3231,52.48
195.64,13.9052,50.06
195.69,14.5573,47.64
195.75,15.2428,45.24
195.8,15.8107,42.87
195.88,16.2957,40.26
195.96,16.5795,37.76
196.04,16.5984,35.19
196.1,16.2345,32.66
196.11,15.6246,30.23
196.09,14.748,27.76
196.03,13.745,25.3
195.96,12.6038,22.88
195.87,11.4877,20.55
195.8,10.4422,18.24
195.76,9.5304,15.85
195.75,8.8013,13.39
195.8,8.4564,10.87
195.87,8.2129,8.41
195.95,8.153,5.75
196.04,8.0705,3.12
196.1,8.0864,1.24
196.1,8.0978,1.24
196.1,8.1109,1.24
196.1,8.0914,1.24
196.1,8.1131,1.24
196.1,8.0283,1.24
196.1,8.0348,1.24
196.1,8.0155,1.24
196.1,8.0417,1.24
196.14,8.0078,1.24
196.34,7.9906,1.25
196.71,7.9958,1.26
197.26,7.9623,1.27
197.97,7.9525,1.29
198.86,7.9539,1.32
199.92,7.9176,1.35
201.15,7.9137,1.39
202.54,7.8871,1.43
202.69,7.8971,1.43
202.69,7.8856,1.43
202.69,7.9006,1.43
202.69,7.8688,1.43
202.69,7.8663,1.43
202.69,7.8843,1.43
202.69,7.8717,1.43
202.69,7.8792,1.43
202.69,7.8884,1.44
202.68,7.8893,1.54
202.65,7.8955,1.82
202.65,7.8874,2.24
202.7,7.8768,2.87
202.76,7.8623,3.67
202.83,7.8525,4.64
202.85,7.8234,5.81
202.81,7.8384,7.06
202.75,7.772,8.47
202.69,7.7689,10.04
202.62,7.7621,11.76
202.55,7.8427,13.63
202.49,8.1448,15.63
202.44,8.6735,17.91
202.44,9.4785,20.23
202.48,10.4004,22.51
202.55,11.4522,24.92
202.61,12.4982,27.32
202.64,13.4669,29.75
202.64,14.2524,32.03
202.6,14.948,34.51
202.48,15.3969,37.0
202.32,15.6606,39.55
202.08,15.6726,42.25
201.86,15.4272,44.7
201.71,15.0382,47.1
201.69,14.465,49.76
201.8,13.9072,52.42
201.93,13.327,55.08
202.05,12.8583,57.72
202.17,12.3282,60.32
202.29,11.7395,62.9
202.4,11.08,65.47
202.51,10.3669,67.94
202.62,9.6221,70.35
202.73,8.9042,72.77
202.84,8.2543,75.22
202.95,7.6749,77.69
203.07,7.2767,80.21
203.2,7.0227,82.73
203.33,6.9111,85.27
203.45,6.8413,87.77
203.57,6.8711,90.23
203.7,6.9017,92.92
203.82,6.9737,95.36
203.96,6.9794,98.05
204.08,6.9973,100.5
204.21,6.9415,102.98
204.34,6.9164,105.45
204.47,6.8387,107.91
204.59,6.7981,110.38
204.72,6.7669,112.88
204.85,6.7931,115.35
204.98,6.8855,117.8
205.11,6.963,120.27
205.23,7.1477,122.75
205.28,7.3777,125.39
205.32,7.6633,128.05
205.36,8.0058,130.67
205.41,8.3623,133.2
205.45,8.6767,135.76
205.48,8.9342,138.36
205.53,9.2551,141.02
205.56,9.4355,143.47
205.58,9.5956,145.94
205.59,9.6405,148.49
205.58,9.6235,151.1
205.56,9.5405,153.72
205.52,9.4006,156.35
205.47,9.2318,159.01
205.4,8.99,161.44
205.32,8.68,163.88
205.21,8.3181,166.36
205.07,7.8611,168.85
204.91,7.3511,171.36
204.75,6.8445,173.91
204.62,6.3539,176.44
204.61,5.8395,178.98
204.71,5.3904,181.53
204.85,5.0088,184.08
205.01,4.674,186.61
205.18,4.418,189.11
205.31,4.2368,191.61
205.36,4.1456,194.26
205.32,4.1717,196.81
205.23,4.3013,199.27
205.15,4.511,201.9
205.07,4.7608,204.45
204.99,4.9418,207.01
204.91,5.0628,209.62
204.82,5.054,212.06
204.72,4.9554,214.62
204.62,4.7226,217.26
204.52,4.5016,219.93
204.41,4.3575,222.55
204.3,4.2734,225.12
204.19,4.2099,227.69
204.1,4.0486,230.28
204.03,3.8706,232.92
203.99,3.6382,235.36
203.95,3.3989,237.8
203.91,3.1788,240.43
203.84,3.0533,243.1
203.74,3.1255,245.74
203.63,3.2957,248.39
203.52,3.5331,250.9
203.41,3.7718,253.36
203.3,4.0554,255.81
203.19,4.3042,258.25
203.08,4.5796,260.84
202.96,4.8021,263.41
202.85,4.997,265.94
202.74,5.1661,268.5
202.64,5.2584,271.1
202.53,5.3887,273.65
202.43,5.4875,276.13
202.32,5.6466,278.59
202.2,5.8174,281.21
202.08,6.002,283.76
201.96,6.2064,286.29
201.84,6.4417,288.75
201.71,6.6694,291.27
201.59,6.8794,293.7
201.46,7.097,296.31
201.41,7.1757,297.39
201.41,7.173,297.39
201.41,7.163,297.39
201.41,7.1579,297.39
201.41,7.149,297.39
201.41,7.1413,297.39
201.41,7.1704,297.39
201.41,7.1807,297.39
201.41,7.1888,297.39
201.49,7.1975,297.38
201.75,7.2307,297.36
202.16,7.2463,297.35
202.73,7.3416,297.38
203.45,7.4093,297.42
204.33,7.5214,297.46
205.37,7.6173,297.51
206.57,7.7638,297.57
207.56,7.886,297.62
207.56,7.8674,297.62
207.56,7.8825,297.62
207.56,7.8946,297.62
207.56,7.8868,297.62
207.56,7.8729,297.62
207.56,7.8285,297.62
207.56,7.8179,297.62
207.56,7.846,297.62
207.56,7.8691,297.59
207.55,7.8371,297.4
207.54,7.8559,297.03
207.53,7.828,296.47
207.52,7.7771,295.74
207.51,7.7374,294.84
207.5,7.6659,293.74
207.48,7.617,292.45
207.46,7.5514,290.97
207.44,7.4719,289.47
207.42,7.3716,287.8
207.4,7.2792,285.94
207.37,7.1469,283.89
207.35,6.9852,281.66
207.33,6.812,279.24
207.32,6.6025,276.65
207.31,6.3523,274.0
207.3,6.1291,271.35
207.3,5.8653,268.71
207.29,5.5906,266.06
207.29,5.3475,263.41
207.29,5.0446,260.75
207.29,4.7731,258.06
207.29,4.482,255.36
207.29,4.2046,252.94
207.29,3.9305,250.52
207.28,3.7175,248.09
207.25,3.6643,245.38
207.18,3.8305,242.84
207.04,4.2081,240.22
206.88,4.6682,237.71
206.73,5.1334,235.21
206.72,5.5352,232.72
206.89,6.2269,230.2
207.26,5.8187,227.55
207.76,5.576,225.0
208.24,5.2009,222.44
208.45,4.9001,219.73
208.29,4.8194,217.31
207.84,4.8855,214.63
207.42,4.9477,211.96
207.22,4.8801,209.31
207.3,4.6869,206.69
207.6,4.3786,204.13
207.95,4.0027,201.53
208.21,3.6611,198.92
208.29,3.4643,196.29
208.17,3.4032,193.65
207.9,3.4684,191.07
207.61,3.6819,188.52
207.48,3.8987,186.08
207.54,4.1526,183.48
207.75,4.3983,181.02
208.02,4.7436,178.57
208.26,5.1696,175.95
208.36,5.6863,173.38
208.29,6.284,170.8
208.08,6.8514,168.44
207.79,7.4362,166.04
207.52,7.9272,163.57
207.39,8.308,161.06
207.43,8.5929,158.51
207.58,8.7533,155.92
207.74,8.9308,153.31
207.89,9.0282,150.67
207.94,9.0755,148.0
207.88,9.1285,145.55
207.75,9.0748,143.05
207.58,8.9388,140.51
207.41,8.7046,137.93
207.25,8.4324,135.33
207.21,8.0791,132.73
207.29,7.7379,130.14
207.39,7.4971,127.59
207.5,7.2117,125.07
207.61,7.0082,122.6
207.73,6.8684,120.13
207.86,6.7368,117.68
208.01,6.6677,115.07
208.16,6.6567,112.49
208.29,6.7138,109.95
208.33,6.7409,107.38
208.29,6.8309,104.79
208.24,6.9028,102.17
208.19,6.9308,99.57
208.14,6.918,96.96
208.08,6.8553,94.32
208.02,6.8001,91.72
207.96,6.7876,89.12
207.91,6.8117,86.52
207.85,6.8646,83.92
207.79,7.0154,81.34
207.74,7.2834,78.84
207.69,7.6651,76.35
207.65,8.1829,73.93
207.61,8.793,71.53
207.57,9.459,69.0
207.54,10.1536,66.58
207.5,10.837,64.18
207.46,11.4711,61.64
207.4,12.0668,59.09
207.34,12.6018,56.53
207.27,13.0424,53.98
207.18,13.4457,51.46
207.09,13.8846,48.94
206.98,14.2331,46.44
206.84,14.4521,43.91
206.66,14.5532,41.34
206.45,14.4746,38.91
206.22,14.1143,36.44
206.07,13.5044,34.0
206.0,12.7621,31.48
206.05,11.824,29.01
206.17,10.7642,26.54
206.28,9.8219,24.29
206.42,8.9485,21.82
206.58,8.2413,19.36
206.67,7.8049,16.96
206.69,7.5868,14.4
206.7,7.6066,11.92
206.72,7.6858,9.33
206.73,7.7738,6.78
206.75,7.8311,4.23
206.77,7.8492,1.8
206.77,7.8422,1.76
206.77,7.8371,1.76
206.77,7.8273,1.76
206.77,7.8143,1.76
206.77,7.8524,1.76
206.77,7.855,1.76
206.77,7.8346,1.76
206.77,7.8672,1.76
206.8,7.8434,1.76
206.98,7.8341,1.77
207.34,7.8377,1.78
207.88,7.8362,1.8
208.59,7.8185,1.83
209.47,7.8204,1.87
210.54,7.8173,1.91
211.69,7.7605,1.95
213.0,7.685,2.01
213.29,7.6881,2.02
213.29,7.7022,2.02
213.29,7.6826,2.02
213.29,7.6765,2.02
213.29,7.6301,2.02
213.29,7.6749,2.02
213.29,7.6674,2.02
213.29,7.6499,2.02
213.29,7.6863,2.02
213.27,7.6981,2.12
213.23,7.6981,2.4
213.23,7.7081,2.84
213.27,7.6541,3.44
213.36,7.637,4.19
213.46,7.6032,5.1
213.52,7.5692,6.18
213.49,7.5337,7.44
213.37,7.4534,8.89
213.2,7.3957,10.52
213.06,7.3425,12.31
213.01,7.2816,14.26
213.1,7.2689,16.33
213.3,7.2782,18.5
213.52,7.3664,20.99
213.65,7.6214,23.62
213.65,8.0217,26.25
213.61,8.5716,28.69
213.56,9.1234,31.04
213.51,9.7431,33.59
213.45,10.3225,36.17
213.34,11.2467,38.64
213.19,11.2844,41.21
213.02,11.5287,43.63
212.79,11.7893,46.16
212.53,11.8772,48.82
212.37,11.8167,51.26
212.3,11.6165,53.71
212.33,11.3038,56.16
212.34,10.8713,58.6
212.34,10.3829,61.05
212.29,9.8286,63.48
212.24,9.2971,65.9
212.18,8.7148,68.31
212.12,8.1202,70.73
212.08,7.6477,73.14
212.06,7.2099,75.56
212.07,6.951,78.02
212.09,6.7159,80.69
212.12,6.5826,83.33
212.16,6.522,85.93
212.19,6.5097,88.52
212.24,6.5295,91.1
212.28,6.5506,93.69
212.33,6.5291,96.26
212.37,6.502,98.83
212.4,6.4251,101.47
212.42,6.3478,104.08
212.44,6.2217,106.67
212.46,6.1704,109.23
212.49,6.1317,111.79
212.52,6.1472,114.28
212.56,6.2107,116.82
212.61,6.2849,119.3
212.65,6.4003,121.78
212.7,6.5007,124.25
212.75,6.6748,126.76
212.81,6.8337,129.27
212.85,7.0268,131.76
212.91,7.2069,134.22
212.94,7.3463,136.74
212.98,7.4923,139.24
212.99,7.538,141.78
212.99,7.5746,144.4
212.95,7.5204,147.06
212.88,7.3689,149.75
212.79,7.1441,152.23
212.69,6.9038,154.74
212.58,6.6439,157.26
212.47,6.3766,159.78
212.35,6.1327,162.3
212.22,5.8199,164.85
212.08,5.4753,167.39
211.92,5.1134,169.93
211.8,4.664,172.45
211.76,4.1758,175.04
211.85,3.6802,177.68
212.02,3.2518,180.3
212.21,2.897,182.76
212.43,2.6334,185.35
212.54,2.4567,187.93
212.53,2.432,190.43
212.42,2.4871,193.1
212.27,2.6903,195.75
212.14,2.9454,198.37
212.02,3.2944,201.0
211.94,3.6563,203.54
211.93,4.0586,206.05
211.92,4.3694,208.56
211.9,4.5875,211.11
211.87,4.7488,213.66
211.84,5.0232,216.16
211.8,5.5031,218.77
211.72,6.1753,221.24
211.61,6.9121,223.61
211.54,7.5031,226.03
211.5,7.7256,228.66
211.46,7.5073,231.14
211.36,6.9239,233.61
211.24,6.1051,236.15
211.11,5.3434,238.76
211.0,4.7609,241.35
210.89,4.3963,243.88
210.76,4.2509,246.53
210.61,4.3276,248.99
210.43,4.5617,251.48
210.31,4.8499,254.1
210.3,5.1304,256.67
210.41,5.4411,259.23
210.58,5.7366,261.76
210.73,6.0571,264.26
210.85,6.4094,266.71
210.87,6.7303,269.14
210.8,7.0683,271.73
210.74,7.3573,274.3
210.69,7.648,276.87
210.65,7.8452,279.44
210.65,8.0131,281.99
210.66,8.0827,284.54
210.69,8.1084,287.07
210.73,8.1186,289.59
210.77,8.1329,292.1
210.8,8.1403,294.57
210.83,8.1565,297.03
210.87,8.183,299.48
210.87,8.1718,300.0
210.87,8.1668,300.0
210.87,8.1634,300.0
210.87,8.1619,300.0
210.87,8.1108,300.0
210.87,8.0602,300.0
210.87,8.1462,300.0
210.87,8.169,300.0
210.87,8.1679,300.0
210.97,8.1697,299.99
211.22,8.173,299.96
211.66,8.2078,299.94
212.25,8.2478,299.96
212.99,8.2699,300.0
213.95,8.294,300.0
215.08,8.3305,300.0
215.74,8.3508,300.0
215.74,8.3351,300.0
215.74,8.3322,300.0
215.74,8.3334,300.0
215.74,8.3585,300.0
215.74,8.4201,300.0
215.74,8.397,300.0
215.74,8.4182,300.0
215.74,8.4081,300.0
215.73,8.3719,299.97
215.73,8.3873,299.78
215.71,8.408,299.41
215.69,8.466,298.86
215.66,8.4908,298.14
215.62,8.473,297.23
215.58,8.5346,296.15
215.52,8.6311,294.89
215.46,8.7658,293.46
215.39,8.9423,291.84
215.3,9.145,290.06
215.21,9.3441,288.09
215.14,9.5157,286.11
215.07,9.6412,283.92
215.03,9.6759,281.47
215.05,9.5651,279.03
215.11,9.337,276.51
215.23,9.0229,274.0
215.38,8.5935,271.46
215.55,8.14,268.93
215.7,7.6279,266.36
215.73,7.128,263.68
215.64,6.7156,261.26
215.52,6.3528,258.57
215.39,6.0375,255.87
215.26,5.7162,253.2
215.13,5.3695,250.51
215.0,5.0242,247.8
214.86,4.7576,245.13
214.72,4.6002,242.55
214.57,4.6136,240.1
214.47,4.843,237.51
214.47,5.2009,235.04
214.53,5.7354,232.48
214.62,6.3019,229.91
214.68,6.783,227.49
214.63,7.0075,225.04
214.43,6.8374,222.52
214.17,6.2578,220.09
213.87,5.4542,217.47
213.68,4.9044,215.05
213.67,4.5683,212.61
213.86,4.3275,210.0
214.17,3.9804,207.47
214.46,3.6093,204.86
214.57,3.1694,202.19
214.46,2.817,199.57
214.23,2.575,197.1
213.96,2.4,194.64
213.79,2.2923,192.21
213.77,2.2168,189.59
213.93,2.2394,187.07
214.19,2.3256,184.6
214.43,2.4676,182.17
214.54,2.6835,179.71
214.5,3.0247,177.24
214.36,3.4482,174.68
214.21,3.892,172.18
214.07,4.3479,169.66
213.99,4.7511,167.19
213.99,5.0988,164.69
214.03,5.4087,162.18
214.06,5.715,159.69
214.1,6.0311,157.21
214.13,6.3244,154.71
214.16,6.6049,152.16
214.18,6.8769,149.62
214.16,7.0501,147.04
214.13,7.1914,144.44
214.04,7.1661,141.78
213.95,7.1551,139.36
213.83,7.1145,136.92
213.7,6.972,134.45
213.6,6.8448,132.01
213.46,6.7104,129.5
213.33,6.5478,127.05
213.22,6.4148,124.37
213.2,6.3021,121.68
213.2,6.1926,119.01
213.2,6.0702,116.36
213.21,6.0504,113.76
213.22,6.0831,111.15
213.23,6.1244,108.58
213.24,6.1824,105.99
213.25,6.2477,103.45
213.27,6.3404,100.91
213.28,6.3935,98.39
213.28,6.4336,95.92
213.29,6.4087,93.44
213.29,6.4248,90.97
213.3,6.4026,88.3
213.3,6.4204,85.85
213.31,6.4602,83.2
213.32,6.5782,80.58
213.35,6.7865,78.02
213.37,7.0525,75.49
213.42,7.3874,73.02
213.48,7.8456,70.44
213.56,8.4072,67.91
213.64,8.9455,65.42
213.72,9.4962,62.97
213.79,9.9893,60.51
213.84,10.4358,58.03
213.85,10.763,55.5
213.84,11.0275,52.98
213.79,11.2275,50.4
213.7,11.3077,48.0
213.57,11.3241,45.34
213.41,11.2565,42.87
213.2,11.4165,40.45
212.99,11.1721,38.0
212.82,10.6557,35.53
212.72,10.1073,33.04
212.69,9.4846,30.52
212.75,8.8212,28.0
212.82,8.2367,25.51
212.96,7.7947,23.1
213.13,7.4294,20.55
213.33,7.2609,18.05
213.48,7.2133,15.46
213.51,7.259,12.92
213.43,7.3832,10.47
213.29,7.5175,8.02
213.15,7.6185,5.58
213.03,7.6953,3.14
213.0,7.6735,2.05
